Date,Verified,ProductID,Rating,Title,ReviewText,ReviewID
19-07-2023,TRUE,B08NK5Y8QM,2,Disappointed,My lawn actually got worse after using this,R6VR1NMXW82LG
26-04-2022,TRUE,B08NK5Y8QM,1,No results,No improvement in my fruit trees even after 6 weeks,R5Z8WKKRT8VZI
12-10-2024,TRUE,B08NK5Y8QM,2,Not effective,Would not recommend for rose plants - not recovering,R1CNDIPEA6J88
06-03-2024,TRUE,B08NK5Y8QM,3,Moderate effect,Works somewhat for vegetables but needs improvement,R87NXU3Q69OLV
29-08-2022,FALSE,B08NK5Y8QM,4,Great buy,Visible difference in my bonsai after 3 weeks,RQRWPPE8BAGNB
27-04-2024,TRUE,B08NK5Y8QM,5,Amazing results!,"My bonsai are thriving with this product, recovered completely",R1VQ0JLPA78K8
23-12-2023,TRUE,B08NK5Y8QM,2,No results,No visible change in my indoor plants condition,R6PHXJN21UYOR
04-05-2022,TRUE,B08NK5Y8QM,1,Not effective,"Did nothing for my hibiscus, very disappointed",RMOMHH0J0J9Z0
29-01-2023,TRUE,B08NK5Y8QM,3,Moderate effect,My succulents showed some improvement but it took 4 weeks,RM9CS2YG8PAT2
25-04-2022,TRUE,B08NK5Y8QM,3,Okay results,Some improvement in my succulents but expected more,RMP2UNBZZWX8W
28-02-2025,TRUE,B08NK5Y8QM,2,Disappointed,No improvement in my indoor plants even after 3 weeks,RN6U075TTXAKK
10-12-2023,TRUE,B08NK5Y8QM,3,Moderate effect,Not bad but not great for my succulents,R1FUCRYER19ZH
28-08-2023,TRUE,B08NK5Y8QM,5,Amazing results!,Wonderful product! My flowering plants 100% guarantee,RSP25PMQB30BC
26-12-2023,TRUE,B08NK5Y8QM,4,Amazing results!,Wonderful product! My hibiscus growing faster,RJLSV0ESQKZ8I
09-12-2022,TRUE,B08NK5Y8QM,1,Disappointed,Expected better results with my vegetables but showing signs of stress,RFFH298ML73AY
24-11-2025,TRUE,B08NK5Y8QM,5,Life saver for plants,This product saved my dying money plants - now they're blooming continuously,R7BYYAPHK8DTE
21-12-2025,TRUE,B08NK5Y8QM,4,Effective product,Works exactly as described on my orchids - growing faster,R7ST2USO5A95F
07-01-2024,TRUE,B08NK5Y8QM,5,Effective product,My orchids have never looked better - growing faster,RPTLW38N5MKNN
28-11-2024,TRUE,B08NK5Y8QM,3,Okay results,My terrace garden showed some improvement but it took 4 weeks,RKO7DGOO5ZHAX
16-06-2024,TRUE,B08NK5Y8QM,4,Happy with purchase,terrace garden responded beautifully to this treatment,RPG21P0C3SXQI
17-01-2023,TRUE,B08NK5Y8QM,2,Disappointed,My lawn actually got worse after using this,RNF1M7LDP7RT2
16-12-2024,TRUE,B08NK5Y8QM,4,Highly recommended,This product saved my dying terrace garden - now they're growing vigorously,RYBDE4CG6OSXL
17-10-2022,TRUE,B08NK5Y8QM,2,Total waste,False claims - my hibiscus show no difference,RIF4D6MONZJH5
26-02-2024,TRUE,B08NK5Y8QM,5,Amazing results!,Excellent results with my orchids - saw improvement in just 20 days,RYIHOEUH21RA9
22-08-2022,TRUE,B08NK5Y8QM,1,Not effective,No visible change in my money plants condition,R9JZJRRF7FQN8
29-08-2022,TRUE,B08NK5Y8QM,3,Okay results,Works somewhat for rose plants but needs improvement,RR8TLCPM55772
19-11-2024,TRUE,B08NK5Y8QM,5,Effective product,Works exactly as described on my orchids - greener than ever,RZO3YSXZV4V8P
28-04-2024,TRUE,B08NK5Y8QM,3,Moderate effect,My money plants showed moderate growth but it took a month,RD2SREQPVGHKV
29-05-2024,TRUE,B08NK5Y8QM,3,Moderate effect,Works somewhat for hibiscus but needs improvement,RTHBAJ4USWR1M
26-05-2024,FALSE,B08NK5Y8QM,3,Average product,Moderate results with my rose plants - temporary effect,R7O4N5X9N9DW5
09-06-2022,TRUE,B08NK5Y8QM,5,Great buy,Visible difference in my herb garden after 4 weeks,R48O0PTZF42DQ
18-01-2022,TRUE,B08NK5Y8QM,5,Great buy,terrace garden responded beautifully to this treatment,RL5C7QXMF7W54
24-05-2023,TRUE,B08NK5Y8QM,2,Disappointed,Overpriced and ineffective for flowering plants,RJLLSOUNAIIQA
25-01-2022,TRUE,B08NK5Y8QM,4,Good product,Significant improvement in bonsai health and growth,RZX4UKDORYR02
30-04-2024,TRUE,B08NK5Y8QM,4,Highly recommended,Excellent results with my marigold - saw improvement in just 19 days,RFENJ532XZ5BL
08-06-2024,TRUE,B08NK5Y8QM,1,No results,My indoor plants actually got worse after using this,R4M1NN6040HCI
30-08-2022,TRUE,B08NK5Y8QM,3,Okay results,My indoor plants are doing okay but not exceptional,RR1T92PK2GCHK
06-01-2022,TRUE,B08NK5Y8QM,5,Amazing results!,"My money plants are thriving with this product, 100% guarantee",R1V8GD5XUJWQF
18-04-2022,TRUE,B08NK5Y8QM,5,Amazing results!,This product saved my dying marigold - now they're more vibrant colors,R6SZY2GAUBJ07
07-10-2024,TRUE,B08NK5Y8QM,2,Harmful product,This product damaged my herb garden - now they're growth stunted,RZRQJS5X0JMO0
03-05-2022,TRUE,B08NK5Y8QM,5,Happy with purchase,tulsi responded beautifully to this treatment,RZ5A18UEWGQKI
19-06-2023,TRUE,B08NK5Y8QM,2,Damaged my plants,This product damaged my hibiscus - now they're getting infected,RUXETBG8X4R33
06-08-2024,TRUE,B08NK5Y8QM,2,Total waste,"Complete waste of money for my flowering plants - Cheating, no use",R945OTP1UB38C
31-01-2025,TRUE,B08NK5Y8QM,2,Disappointed,"Did nothing for my indoor plants, very disappointed",R8GS50TZ4TDMN
27-06-2024,FALSE,B08NK5Y8QM,2,Total waste,Complete waste of money for my marigold - showing no growth,RT3UT4X1XFQHD
12-03-2022,TRUE,B08NK5Y8QM,2,Disappointed,"Did nothing for my fruit trees, very disappointed",RMMNHVH3DFNS8
06-12-2023,TRUE,B08NK5Y8QM,3,Moderate effect,Some improvement in my lawn but expected more,RWID6B7WS2ZJR
25-04-2022,TRUE,B08NK5Y8QM,3,Moderate effect,Moderate results with my vegetables - minor improvement,RRYKZDXZ68BQC
05-10-2024,TRUE,B08NK5Y8QM,2,Damaged my plants,This product damaged my orchids - now they're Waiting for results,RJ612L0HBMTC6
18-10-2022,TRUE,B08NK5Y8QM,3,Moderate effect,Not bad but not great for my tulsi,RRUUYDXE3A45Y
26-12-2022,TRUE,B08NK5Y8QM,3,Moderate effect,Not bad but not great for my bonsai,RDQA60PKURK6B
09-06-2022,TRUE,B08NK5Y8QM,3,Average product,Takes too long to show results on orchids,R8Z6V3PNVG982
06-10-2024,TRUE,B08NK5Y8QM,4,Amazing results!,Excellent results with my herb garden - saw improvement in just 7 days,RVCDTSKR8GS10
10-07-2022,FALSE,B08NK5Y8QM,4,Highly recommended,This product saved my dying hibiscus - now they're looking healthier,RCZWPFNLF1BZE
16-03-2025,TRUE,B08NK5Y8QM,2,No results,Expected better results with my succulents but flowers stopped coming,RJH103TMH37MZ
07-08-2025,TRUE,B08NK5Y8QM,1,Not effective,My indoor plants actually got worse after using this,RJ6VDG9G892RO
07-05-2024,TRUE,B08NK5Y8QM,5,Happy with purchase,Works exactly as described on my money plants - fruiting abundantly,RYOXK8AEU1KIK
16-09-2022,TRUE,B08NK5Y8QM,3,Average product,Moderate results with my vegetables - a few flowers,R12O7T5LBQT3K
06-12-2024,TRUE,B08NK5Y8QM,2,Not effective,No visible change in my lawn condition,RS45KKY33SSVV
19-12-2022,TRUE,B08NK5Y8QM,3,Moderate effect,My indoor plants showed moderate growth but it took several applications,R95LO1WB8QXW0
12-04-2023,TRUE,B08NK5Y8QM,3,Moderate effect,Average performance with my indoor plants - temporary effect,R4ZFT9FN67TQR
06-04-2024,TRUE,B08NK5Y8QM,3,Okay results,Some improvement in my tulsi but expected more,R4UV16TU8GXP9
28-09-2024,TRUE,B08NK5Y8QM,3,Average product,My lawn showed moderate growth but it took several applications,RL6VLC5WQOAD5
18-04-2024,TRUE,B08NK5Y8QM,1,Total waste,False claims - my tulsi show no difference,RIVYOH46S8LXP
11-09-2023,TRUE,B08NK5Y8QM,2,Disappointed,My flowering plants actually got worse after using this,ROTE3INUDNLA3
08-05-2023,TRUE,B08NK5Y8QM,5,Amazing results!,This product saved my dying succulents - now they're greener than ever,RWSSLNOPNZ9FD
07-09-2023,TRUE,B08NK5Y8QM,4,Effective product,Visible difference in my terrace garden after 4 weeks,RUUV6349TR6OC
30-08-2022,TRUE,B08NK5Y8QM,5,Effective product,fruit trees responded beautifully to this treatment,RGVLX2WIVDA1U
15-06-2022,TRUE,B08NK5Y8QM,4,Good product,Significant improvement in terrace garden health and leaf color,RHM6M09R6RHR3
13-02-2023,TRUE,B08NK5Y8QM,2,No results,My flowering plants actually got worse after using this,RQYWRJ00Q8VB3
01-12-2024,TRUE,B08NK5Y8QM,2,False claims,Complete waste of money for my vegetables - showing signs of stress,RLCVZCWC6YXE8
18-03-2022,TRUE,B08NK5Y8QM,1,Disappointed,No improvement in my fruit trees even after 4 weeks,RDNRML13U14F4
01-12-2024,TRUE,B08NK5Y8QM,4,Effective product,My plants flower abundantly. Thanks!,R9L4T3P443779
02-03-2023,TRUE,B08NK5Y8QM,1,No results,My terrace garden actually got worse after using this,ROH8033KHYS2Q
24-12-2022,TRUE,B08NK5Y8QM,3,Okay results,Takes too long to show results on succulents,RVUCOF4UW04NB
31-03-2024,TRUE,B08NK5Y8QM,3,Okay results,Average performance with my orchids - some new leaves,REGUOHFV64QZU
02-11-2025,TRUE,B08NK5Y8QM,5,Happy with purchase,The money plants in my garden are now looking healthier thanks to this product,RVQWHHVF2N0VI
13-09-2024,TRUE,B08NK5Y8QM,1,Not effective,Overpriced and ineffective for succulents,RCODUKZ1N5UUV
05-04-2024,TRUE,B08NK5Y8QM,5,Effective product,Visible difference in my terrace garden after 3 weeks,RT2FK3HBZQ0E1
23-07-2024,TRUE,B08NK5Y8QM,1,Damaged my plants,This product damaged my money plants - now they're dropping leaves,RYD18GKMHNP4R
03-12-2022,TRUE,B08NK5Y8QM,5,Effective product,My plants flower abundantly. Thanks!,RHTQE974U7T6C
21-04-2025,TRUE,B08NK5Y8QM,1,False claims,"The product is duplicate, waste of money.",RY4HJ1XUHIX6K
01-06-2025,TRUE,B08NK5Y8QM,1,Disappointed,My hibiscus actually got worse after using this,RWR9YYG4EPQAP
09-12-2023,TRUE,B08NK5Y8QM,3,Moderate effect,Takes too long to show results on herb garden,RX4PZ6JMPRKKX
25-10-2022,TRUE,B08NK5Y8QM,2,No results,My marigold actually got worse after using this,R129SZO52S7JC
26-11-2025,TRUE,B08NK5Y8QM,1,Don't buy,"The product is duplicate, waste of money.",RANXDYZBJ09MS
07-02-2023,TRUE,B08NK5Y8QM,3,Moderate effect,Takes too long to show results on tulsi,RRYA6O66IDFK4
23-10-2023,TRUE,B08NK5Y8QM,2,No results,Overpriced and ineffective for rose plants,RLRMUASJ2PIYI
13-03-2023,TRUE,B08NK5Y8QM,3,Okay results,My vegetables showed some improvement but it took several applications,RNBAYMHKRN4C8
11-01-2025,TRUE,B08NK5Y8QM,1,Total waste,"The product is duplicate, waste of money.",RQ0IRIIHANB23
13-03-2023,TRUE,B08NK5Y8QM,3,Moderate effect,Some improvement in my money plants but expected more,RVF3JPZRNXQ5G
14-06-2023,TRUE,B08NK5Y8QM,4,Highly recommended,Excellent results with my hibiscus - saw improvement in just 9 days,REGEBE40P2Q1U
15-09-2025,TRUE,B08NK5Y8QM,4,Happy with purchase,My plants flower abundantly. Thanks!,R157QSUAMAVYV
06-05-2025,TRUE,B08NK5Y8QM,1,No results,Would not recommend for lawn - showing no growth,REJ37QQ7WU56M
19-08-2023,TRUE,B08NK5Y8QM,4,Effective product,My plants flower abundantly. Thanks!,RO97KYCO8A26H
12-12-2022,FALSE,B08NK5Y8QM,5,Happy with purchase,The herb garden in my garden are now more vibrant colors thanks to this product,R087QFU4QVGCA
14-10-2022,TRUE,B08NK5Y8QM,1,Harmful product,This product damaged my succulents - now they're Where is my money?,RW7QMQWUMTKR7
22-04-2025,TRUE,B08NK5Y8QM,5,Happy with purchase,Works exactly as described on my lawn - looking healthier,RQAGIEINUTM5I
24-03-2022,FALSE,B08NK5Y8QM,1,Harmful product,This product damaged my orchids - now they're damaged product,R7H2D17WDGG1Z
19-01-2024,TRUE,B08NK5Y8QM,5,Happy with purchase,tulsi responded beautifully to this treatment,RLW29Z8ETCSV0
04-11-2022,TRUE,B08NK5Y8QM,3,Moderate effect,My bonsai are doing okay but not exceptional,R6DP48TPHH75U
07-12-2022,TRUE,B08NK5Y8QM,4,Effective product,The vegetables in my garden are now looking healthier thanks to this product,R96YLK0PNA3GZ
12-11-2024,TRUE,B08NK5Y8QM,3,Average product,Takes too long to show results on vegetables,R9QCGL8D37UIF
29-08-2022,TRUE,B08NK5Y8QM,4,Effective product,My vegetables have never looked better - more vibrant colors,R3NWJ0XOFFVPF
22-04-2023,TRUE,B08NK5Y8QM,3,Average product,My bonsai showed slight change but it took a month,RW3LJ90Q0IID7
20-06-2023,TRUE,B08NK5Y8QM,3,Moderate effect,Not bad but not great for my flowering plants,RUFD9ORESHDJ9
03-12-2025,TRUE,B08NK5Y8QM,5,Good product,Significant improvement in money plants health and growth,RY3ISSMO1EMST
19-03-2022,TRUE,B08NK5Y8QM,2,False claims,Complete waste of money for my hibiscus - flowers stopped coming,RQXENAY2R6H0U
20-04-2023,TRUE,B08NK5Y8QM,3,Moderate effect,Average performance with my lawn - slight growth,RMOCNZ39EOE70
03-02-2023,TRUE,B08NK5Y8QM,1,Disappointed,Expected better results with my lawn but not responding,RGE06IKIC4I9J
28-07-2024,FALSE,B08NK5Y8QM,3,Okay results,Works somewhat for indoor plants but needs improvement,ROWVH9DS7PSEC
02-12-2023,TRUE,B08NK5Y8QM,2,Not effective,Expected better results with my fruit trees but getting infected,R2XHCW9YOWH7Q
07-08-2022,TRUE,B08NK5Y8QM,3,Okay results,Takes too long to show results on fruit trees,R42YH0UYUDBWV
20-09-2022,TRUE,B08NK5Y8QM,2,No results,"Did nothing for my bonsai, very disappointed",R1SHJIEO6ZPGO
01-05-2023,TRUE,B08NK5Y8QM,4,Great buy,The flowering plants in my garden are now pest-free now thanks to this product,R9YC6FFRDEGKZ
06-02-2023,TRUE,B08NK5Y8QM,1,Disappointed,Expected better results with my herb garden but dropping leaves,R5Y5T6HZUIPSA
02-09-2024,TRUE,B08NK5Y8QM,1,Total waste,Complete waste of money for my flowering plants - still struggling,RU3Q9CKTCECOL
04-07-2024,TRUE,B08NK5Y8QM,1,Not effective,Expected better results with my money plants but not responding,RWDAM56TCMKU2
14-01-2024,TRUE,B08NK5Y8QM,4,Life saver for plants,This product saved my dying terrace garden - now they're greener than ever,RQIG6U489QQ7E
15-11-2022,TRUE,B08NK5Y8QM,5,Amazing results!,Excellent results with my lawn - saw improvement in just 7 days,R3XE8QF4I61CW
25-04-2025,TRUE,B08NK5Y8QM,3,Moderate effect,Average performance with my bonsai - temporary effect,RLMMKINBCJSFD
09-11-2025,TRUE,B08NK5Y8QM,5,Life saver for plants,Excellent results with my rose plants - saw improvement in just 15 days,RXYH0FA80DEKE
09-06-2025,TRUE,B08NK5Y8QM,5,Good product,Significant improvement in tulsi health and fruit production,RTOAQTEU6AMM9
29-07-2022,TRUE,B08NK5Y8QM,1,Not effective,No improvement in my terrace garden even after 4 weeks,RA4F0307FSHDP
29-01-2023,TRUE,B08NK5Y8QM,4,Highly recommended,Wonderful product! My tulsi blooming continuously,RW9D0ZPDZ8Z7Q
