Date,Verified,ProductID,Rating,Title,ReviewText,ReviewID
25-08-2024,FALSE,B08T68ZMGL,4,Happy with purchase,My plants flower abundantly. Thanks!,RP4PG029UJQI4
20-10-2024,TRUE,B08T68ZMGL,5,Amazing results!,Excellent results with my hibiscus - saw improvement in just 10 days,RL0I85FM8EN3Z
02-01-2024,TRUE,B08T68ZMGL,4,Happy with purchase,My flowering plants have never looked better - blooming continuously,RSCQMRQB1JT6S
31-03-2022,TRUE,B08T68ZMGL,5,Amazing results!,Wonderful product! My succulents growing vigorously,RSVBBETH1NAV1
13-10-2024,FALSE,B08T68ZMGL,5,Life saver for plants,This product saved my dying hibiscus - now they're recovered completely,RODS92FFZ6A3B
24-12-2023,TRUE,B08T68ZMGL,5,Works well,Significant improvement in orchids health and leaf color,RMFNS2OEIQ51U
07-03-2025,TRUE,B08T68ZMGL,5,Life saver for plants,Wonderful product! My rose plants 100% guarantee,R15GDF24DBAY0
08-08-2023,FALSE,B08T68ZMGL,5,Great buy,Works exactly as described on my marigold - greener than ever,ROZ7426PZTYZO
06-09-2022,TRUE,B08T68ZMGL,5,Happy with purchase,marigold responded beautifully to this treatment,RZS8HCKGZ4V2E
08-08-2025,FALSE,B08T68ZMGL,5,Visible improvement,Significant improvement in lawn health and growth,R2GI4TJLR4IVT
11-06-2022,FALSE,B08T68ZMGL,5,Highly recommended,Wonderful product! My vegetables fruiting abundantly,R9MJ4AJI6X5NP
17-03-2025,TRUE,B08T68ZMGL,4,Highly recommended,Excellent results with my tulsi - saw improvement in just 8 days,RENHMAYHSOA22
09-12-2023,TRUE,B08T68ZMGL,5,Effective product,Visible difference in my bonsai after 4 weeks,RZ4DKBG983ADM
20-11-2024,TRUE,B08T68ZMGL,4,Amazing results!,This product saved my dying tulsi - now they're pest-free now,RGVH3EG8L1ALU
05-04-2024,TRUE,B08T68ZMGL,5,Life saver for plants,Excellent results with my lawn - saw improvement in just 20 days,RDEK7J2IRAZO4
02-04-2024,TRUE,B08T68ZMGL,3,Average product,Not bad but not great for my flowering plants,RI14BHGLIBM5Z
04-02-2022,TRUE,B08T68ZMGL,2,Not effective,Overpriced and ineffective for orchids,RDOZLSQO0HYSR
12-05-2023,FALSE,B08T68ZMGL,4,Great buy,My orchids have never looked better - 100% guarantee,R1Y30B5OERXVQ
21-12-2022,TRUE,B08T68ZMGL,4,Effective product,Visible difference in my lawn after 3 weeks,RGJJOVOS9HYAA
09-09-2024,TRUE,B08T68ZMGL,3,Moderate effect,Average performance with my indoor plants - minor improvement,RCXS94ODZTYSA
10-07-2023,FALSE,B08T68ZMGL,4,Great buy,My terrace garden have never looked better - recovered completely,RXP4ML8OJM1EP
12-08-2023,TRUE,B08T68ZMGL,4,Happy with purchase,Works exactly as described on my rose plants - blooming continuously,RBNW3KJQXW6V6
19-01-2022,FALSE,B08T68ZMGL,3,Okay results,My tulsi showed moderate growth but it took a month,RALXCGNIW4I9T
31-01-2023,TRUE,B08T68ZMGL,5,Happy with purchase,succulents responded beautifully to this treatment,R6UWTI3O65B89
19-11-2025,TRUE,B08T68ZMGL,5,Happy with purchase,terrace garden responded beautifully to this treatment,R8OG5OXVROMXD
22-08-2024,TRUE,B08T68ZMGL,4,Life saver for plants,Wonderful product! My bonsai more vibrant colors,RRSTROLSIJDX4
23-06-2024,FALSE,B08T68ZMGL,1,Disappointed,Would not recommend for orchids - leaves turning yellow,R47K3ITGIG2GT
05-12-2025,TRUE,B08T68ZMGL,5,Amazing results!,Excellent results with my indoor plants - saw improvement in just 18 days,R2ZX2X1ERRZNF
09-01-2025,FALSE,B08T68ZMGL,3,Moderate effect,Works somewhat for flowering plants but needs improvement,R4U4ZE4ZURZGP
20-08-2022,TRUE,B08T68ZMGL,5,Happy with purchase,Visible difference in my tulsi after 3 weeks,R1NMXW82LGOV8
25-03-2025,TRUE,B08T68ZMGL,5,Great buy,Works exactly as described on my fruit trees - looking healthier,RBLOBA5N7A2YV
06-10-2025,FALSE,B08T68ZMGL,3,Okay results,My succulents showed some improvement but it took several applications,RDIPEA6J88U5G
17-08-2025,TRUE,B08T68ZMGL,5,Happy with purchase,Works exactly as described on my flowering plants - blooming continuously,R2GDJT1DL12SL
29-08-2022,FALSE,B08T68ZMGL,4,Great buy,Visible difference in my bonsai after 3 weeks,RQRWPPE8BAGNB
27-04-2024,TRUE,B08T68ZMGL,5,Amazing results!,"My bonsai are thriving with this product, recovered completely",R1VQ0JLPA78K8
23-12-2023,TRUE,B08T68ZMGL,5,Great buy,My indoor plants have never looked better - recovered completely,R6PHXJN21UYOR
30-07-2025,TRUE,B08T68ZMGL,4,Life saver for plants,Wonderful product! My hibiscus growing faster,ROMHH0J0J9Z0T
27-12-2023,TRUE,B08T68ZMGL,4,Highly recommended,"My hibiscus are thriving with this product, fruiting abundantly",R9EDEKZ8OUNUR
20-10-2024,TRUE,B08T68ZMGL,5,Effective product,Works exactly as described on my flowering plants - 100% guarantee,RUNBZZWX8WOK9
01-03-2023,TRUE,B08T68ZMGL,3,Okay results,Average performance with my succulents - slight growth,RLRPE258UEWBR
11-06-2025,TRUE,B08T68ZMGL,4,Amazing results!,This product saved my dying lawn - now they're blooming continuously,RYER19ZHCXFON
22-07-2025,TRUE,B08T68ZMGL,5,Great buy,Visible difference in my money plants after 2 weeks,R5EC3XGR33FKI
27-04-2024,TRUE,B08T68ZMGL,4,Happy with purchase,Works exactly as described on my terrace garden - more vibrant colors,RD3WWZK6D4AH2
12-10-2024,TRUE,B08T68ZMGL,5,Great buy,My indoor plants have never looked better - pest-free now,RL73AYBMSBCTU
26-03-2024,TRUE,B08T68ZMGL,3,Okay results,Average performance with my vegetables - minor improvement,RYAPHK8DTE4KL
17-04-2024,TRUE,B08T68ZMGL,4,Effective product,My herb garden have never looked better - recovered completely,RO5A95FDGLKJX
24-06-2022,TRUE,B08T68ZMGL,2,Not effective,No improvement in my lawn even after 5 weeks,R38N5MKNNYBS3
06-08-2024,TRUE,B08T68ZMGL,4,Happy with purchase,Works exactly as described on my lawn - more vibrant colors,RRLIC03EY4X5B
16-10-2023,TRUE,B08T68ZMGL,4,Effective product,My lawn have never looked better - growing vigorously,R21P0C3SXQIJB
11-06-2025,TRUE,B08T68ZMGL,5,Works well,Significant improvement in fruit trees health and fruit production,RVGF07APSKSJD
14-03-2024,TRUE,B08T68ZMGL,4,Effective product,My plants flower abundantly. Thanks!,RLCUMTPAM344A
25-07-2025,TRUE,B08T68ZMGL,4,Works well,Significant improvement in lawn health and fruit production,RJXX66A6UMVYH
28-06-2024,TRUE,B08T68ZMGL,5,Happy with purchase,Works exactly as described on my lawn - blooming continuously,RH21RA9J6GQRJ
24-03-2023,TRUE,B08T68ZMGL,4,Effective product,Works exactly as described on my indoor plants - growing faster,RZ3TRAZGCTFZR
02-05-2022,TRUE,B08T68ZMGL,5,Great buy,The tulsi in my garden are now looking healthier thanks to this product,RKJL6ZAKYIWT4
29-09-2022,TRUE,B08T68ZMGL,2,Not effective,No improvement in my marigold even after 5 weeks,R8PTROHK9EGMV
27-07-2024,TRUE,B08T68ZMGL,5,Highly recommended,This product saved my dying herb garden - now they're pest-free now,RMPUSEYTHBAJ4
30-07-2024,TRUE,B08T68ZMGL,2,Total waste,"The product is duplicate, waste of money.",R0X5GZFZWVAVV
18-09-2023,TRUE,B08T68ZMGL,5,Amazing results!,"My indoor plants are thriving with this product, 100% guarantee",RQRF3372LIG0C
29-07-2022,TRUE,B08T68ZMGL,5,Amazing results!,Wonderful product! My herb garden fruiting abundantly,R3DADTVNO2KL5
25-07-2022,TRUE,B08T68ZMGL,4,Amazing results!,Wonderful product! My succulents more vibrant colors,R54QCFS8N8LPA
22-04-2022,TRUE,B08T68ZMGL,3,Okay results,Average performance with my rose plants - minor improvement,RSS8D8M2V0CBD
30-05-2022,FALSE,B08T68ZMGL,2,Disappointed,"Would not recommend for terrace garden - Cheating, no use",R02912SIMIEP2
11-03-2024,TRUE,B08T68ZMGL,4,Amazing results!,"My indoor plants are thriving with this product, growing faster",RLRNNBFY88X4M
07-12-2024,FALSE,B08T68ZMGL,4,Life saver for plants,Excellent results with my hibiscus - saw improvement in just 18 days,RIT9DQVQ4WCFI
19-11-2022,TRUE,B08T68ZMGL,4,Effective product,My bonsai have never looked better - producing more flowers,R93KQ8I1V8GD5
18-10-2023,TRUE,B08T68ZMGL,3,Okay results,Some improvement in my tulsi but expected more,R92DIW6SZY2GA
28-02-2025,TRUE,B08T68ZMGL,2,Disappointed,Would not recommend for hibiscus - still struggling,RSQ8DYZRQJS5X
01-08-2022,TRUE,B08T68ZMGL,5,Highly recommended,Excellent results with my succulents - saw improvement in just 12 days,R7ZFYZ5A18UEW
08-05-2022,TRUE,B08T68ZMGL,4,Amazing results!,"My orchids are thriving with this product, 100% guarantee",RFY89BSPQB927
05-09-2022,TRUE,B08T68ZMGL,1,False claims,Complete waste of money for my vegetables - growth stunted,RJY7B945OTP1U
23-12-2022,TRUE,B08T68ZMGL,4,Effective product,Visible difference in my herb garden after 3 weeks,R1EGQ8GS50TZ4
03-06-2022,TRUE,B08T68ZMGL,2,Don't buy,"The product is duplicate, waste of money.",R02WF4WTB1G6K
16-03-2023,TRUE,B08T68ZMGL,2,Disappointed,No improvement in my bonsai even after 6 weeks,RW9G5MMNHVH3D
19-09-2024,TRUE,B08T68ZMGL,4,Happy with purchase,Works exactly as described on my succulents - blooming continuously,RCKB90L1TATGC
25-04-2022,TRUE,B08T68ZMGL,4,Highly recommended,"My vegetables are thriving with this product, fruiting abundantly",RRYKZDXZ68BQC
01-10-2024,TRUE,B08T68ZMGL,5,Effective product,The orchids in my garden are now fruiting abundantly thanks to this product,R12L0HBMTC6SV
18-09-2025,TRUE,B08T68ZMGL,4,Amazing results!,Wonderful product! My orchids growing faster,RE3A45YSYN6YO
27-08-2023,TRUE,B08T68ZMGL,3,Okay results,Not bad but not great for my money plants,R4QYYEZY1LXY7
01-07-2022,TRUE,B08T68ZMGL,5,Life saver for plants,This product saved my dying vegetables - now they're fruiting abundantly,RTOQC07OCSP1F
29-03-2025,FALSE,B08T68ZMGL,4,Visible improvement,Significant improvement in marigold health and fruit production,RNO52UABY26DQ
08-06-2024,TRUE,B08T68ZMGL,4,Effective product,The terrace garden in my garden are now producing more flowers thanks to this product,R5376PPQ9A81K
17-09-2025,TRUE,B08T68ZMGL,1,No results,Overpriced and ineffective for rose plants,RMH37MZH4SGW9
19-06-2024,TRUE,B08T68ZMGL,5,Life saver for plants,This product saved my dying vegetables - now they're pest-free now,RG892RO3CJYLJ
11-06-2022,TRUE,B08T68ZMGL,2,Total waste,"The product is duplicate, waste of money.",REU1KIKZ5YGY6
08-07-2025,FALSE,B08T68ZMGL,4,Amazing results!,Excellent results with my vegetables - saw improvement in just 13 days,R5LBQT3KJUIX0
26-07-2022,TRUE,B08T68ZMGL,5,Visible improvement,Significant improvement in hibiscus health and growth,RSVVV9NKH6EMO
11-02-2022,FALSE,B08T68ZMGL,5,Life saver for plants,This product saved my dying marigold - now they're producing more flowers,RCSBUUOZ8AQRB
22-11-2022,TRUE,B08T68ZMGL,4,Great buy,My fruit trees have never looked better - recovered completely,R2PESIK6V7211
27-10-2025,FALSE,B08T68ZMGL,4,Highly recommended,This product saved my dying indoor plants - now they're growing faster,R1DL6VLC5WQOA
27-08-2025,TRUE,B08T68ZMGL,4,Effective product,The tulsi in my garden are now fruiting abundantly thanks to this product,RE0SR0WNL09SA
13-08-2024,TRUE,B08T68ZMGL,3,Okay results,Average performance with my succulents - inconsistent results,RAIML0ZYUKLAO
08-05-2023,TRUE,B08T68ZMGL,5,Great buy,My plants flower abundantly. Thanks!,RWSSLNOPNZ9FD
07-09-2023,TRUE,B08T68ZMGL,4,Effective product,Visible difference in my terrace garden after 4 weeks,RUUV6349TR6OC
30-08-2022,TRUE,B08T68ZMGL,5,Effective product,fruit trees responded beautifully to this treatment,RGVLX2WIVDA1U
15-06-2022,TRUE,B08T68ZMGL,4,Good product,Significant improvement in terrace garden health and leaf color,RHM6M09R6RHR3
04-02-2024,TRUE,B08T68ZMGL,5,Good product,Significant improvement in flowering plants health and growth,RYWRJ00Q8VB3I
02-10-2022,FALSE,B08T68ZMGL,4,Life saver for plants,Excellent results with my tulsi - saw improvement in just 11 days,RCWC6YXE8Q4QL
01-05-2025,TRUE,B08T68ZMGL,5,Effective product,My plants flower abundantly. Thanks!,RZNN0OFDJH5PM
03-08-2022,FALSE,B08T68ZMGL,4,Happy with purchase,Works exactly as described on my succulents - more vibrant colors,RIMASHLSTZCE5
15-08-2022,TRUE,B08T68ZMGL,4,Effective product,My herb garden have never looked better - producing more flowers,RUO53IQ398ZAG
14-07-2022,TRUE,B08T68ZMGL,4,Life saver for plants,Excellent results with my tulsi - saw improvement in just 20 days,RUW04NBWY9QDC
08-12-2022,FALSE,B08T68ZMGL,5,Effective product,bonsai responded beautifully to this treatment,R4P2X5ELSO6DC
06-10-2023,TRUE,B08T68ZMGL,4,Great buy,My bonsai have never looked better - recovered completely,R0VIQQ8YVIOMF
09-06-2025,FALSE,B08T68ZMGL,5,Effective product,My plants flower abundantly. Thanks!,R1N5UUV2H8Y18
04-07-2024,FALSE,B08T68ZMGL,5,Great buy,Visible difference in my tulsi after 3 weeks,RBZQ0E1JTSYMW
23-06-2025,TRUE,B08T68ZMGL,5,Life saver for plants,This product saved my dying terrace garden - now they're fruiting abundantly,RLPDG3N0CMSJD
20-01-2023,TRUE,B08T68ZMGL,4,Life saver for plants,Wonderful product! My bonsai blooming continuously,R4U7T6CR1MO4W
07-11-2024,TRUE,B08T68ZMGL,4,Highly recommended,Excellent results with my bonsai - saw improvement in just 15 days,RSWO6T3NLBVFL
04-12-2025,TRUE,B08T68ZMGL,4,Visible improvement,Significant improvement in indoor plants health and flowering,RVIUJBQJ77POX
08-04-2025,TRUE,B08T68ZMGL,4,Happy with purchase,Works exactly as described on my lawn - pest-free now,RKOFQUAUTI05O
08-03-2022,TRUE,B08T68ZMGL,4,Great buy,My plants flower abundantly. Thanks!,RCGMOK8NDISPO
20-02-2023,TRUE,B08T68ZMGL,5,Visible improvement,Significant improvement in flowering plants health and growth,RMSVTWPNRJLRY
26-07-2023,TRUE,B08T68ZMGL,4,Life saver for plants,"My succulents are thriving with this product, growing faster",RK4L9BP55B1XM
12-01-2023,TRUE,B08T68ZMGL,5,Effective product,The money plants in my garden are now growing vigorously thanks to this product,RIS5JECVNBAYM
20-10-2023,TRUE,B08T68ZMGL,4,Great buy,My plants flower abundantly. Thanks!,RDS49Q0IRIIHA
04-10-2025,TRUE,B08T68ZMGL,5,Highly recommended,"My lawn are thriving with this product, growing faster",RM7OU7TVQFT2O
12-04-2023,TRUE,B08T68ZMGL,5,Highly recommended,"My rose plants are thriving with this product, looking healthier",RWEGEBE40P2Q1
27-06-2022,TRUE,B08T68ZMGL,2,Not effective,Would not recommend for marigold - showing signs of stress,RAXDT157QSUAM
06-05-2025,TRUE,B08T68ZMGL,5,Great buy,Works exactly as described on my rose plants - looking healthier,REJ37QQ7WU56M
19-08-2023,TRUE,B08T68ZMGL,4,Effective product,My plants flower abundantly. Thanks!,RO97KYCO8A26H
12-12-2022,FALSE,B08T68ZMGL,5,Happy with purchase,The herb garden in my garden are now more vibrant colors thanks to this product,R087QFU4QVGCA
07-07-2025,TRUE,B08T68ZMGL,4,Happy with purchase,The succulents in my garden are now looking healthier thanks to this product,R220I1KELWJJZ
05-07-2022,TRUE,B08T68ZMGL,4,Works well,Significant improvement in terrace garden health and flowering,REINUTM5IG6YN
26-06-2023,TRUE,B08T68ZMGL,3,Okay results,Works somewhat for herb garden but needs improvement,RD17WDGG1ZBPI
18-04-2025,TRUE,B08T68ZMGL,2,Not effective,Would not recommend for orchids - getting infected,RNUIDWICVHHLI
12-01-2024,TRUE,B08T68ZMGL,4,Amazing results!,"My fruit trees are thriving with this product, greener than ever",RLTNEB4OHLNE8
04-01-2023,TRUE,B08T68ZMGL,4,Great buy,My plants flower abundantly. Thanks!,RIEYMVQTY7LGH
03-12-2023,TRUE,B08T68ZMGL,5,Amazing results!,Wonderful product! My orchids looking healthier,RXL2D40IWOTL6
20-05-2025,TRUE,B08T68ZMGL,1,Disappointed,Would not recommend for marigold - showing no growth,RJ0XOFFVPFXHR
18-01-2025,TRUE,B08T68ZMGL,4,Life saver for plants,Wonderful product! My flowering plants fruiting abundantly,RE6PSK40NOBD5
22-02-2023,TRUE,B08T68ZMGL,5,Effective product,Works exactly as described on my indoor plants - pest-free now,RESHDJ9BCPQUN
25-11-2023,TRUE,B08T68ZMGL,2,Not effective,"Did nothing for my money plants, very disappointed",RSMO1EMSTGL39
28-04-2022,FALSE,B08T68ZMGL,4,Good product,Significant improvement in herb garden health and leaf color,RYTNF7NSA1LI8
25-12-2023,TRUE,B08T68ZMGL,4,Happy with purchase,Visible difference in my terrace garden after 2 weeks,ROE70PXJQKKCT
18-02-2025,TRUE,B08T68ZMGL,4,Works well,Significant improvement in bonsai health and flowering,R2AYSYVTKOYKR
23-02-2024,TRUE,B08T68ZMGL,2,No results,No visible change in my succulents condition,RMZO8BYI0T83O
20-03-2025,TRUE,B08T68ZMGL,1,Disappointed,"Did nothing for my lawn, very disappointed",R9YOWH7QV778M
14-09-2024,FALSE,B08T68ZMGL,4,Highly recommended,"My hibiscus are thriving with this product, recovered completely",RDBWVK96RIER4
25-07-2024,TRUE,B08T68ZMGL,5,Effective product,Works exactly as described on my bonsai - pest-free now,RZPGO07KBM9J8
18-01-2024,TRUE,B08T68ZMGL,5,Highly recommended,Wonderful product! My terrace garden fruiting abundantly,RUA64K8398FD5
15-07-2025,TRUE,B08T68ZMGL,3,Okay results,Works somewhat for vegetables but needs improvement,RIPSAKKEO2THM
06-09-2022,TRUE,B08T68ZMGL,5,Life saver for plants,This product saved my dying indoor plants - now they're growing faster,RCOLKNJZABIRG
16-03-2025,TRUE,B08T68ZMGL,5,Happy with purchase,My plants flower abundantly. Thanks!,REW2CBNPLEVSX
26-04-2023,TRUE,B08T68ZMGL,2,No results,"Did nothing for my flowering plants, very disappointed",RNXP2632VJ0ER
05-08-2023,TRUE,B08T68ZMGL,5,Amazing results!,Wonderful product! My orchids blooming continuously,RF4I61CWVGVXJ
29-12-2024,TRUE,B08T68ZMGL,4,Effective product,The orchids in my garden are now 100% guarantee thanks to this product,RBCJSFD9A0TUC
07-05-2025,TRUE,B08T68ZMGL,4,Happy with purchase,My herb garden have never looked better - greener than ever,R80DEKE5QED9F
09-01-2023,FALSE,B08T68ZMGL,5,Great buy,My plants flower abundantly. Thanks!,R43GGPHB5Y0ZA
10-05-2024,TRUE,B08T68ZMGL,5,Life saver for plants,Excellent results with my herb garden - saw improvement in just 10 days,RBSZGSBUY2R2G
26-06-2024,TRUE,B08T68ZMGL,5,Works well,Significant improvement in tulsi health and flowering,R8Z7Q3N7EYX5Q
27-09-2025,FALSE,B08T68ZMGL,1,Disappointed,No visible change in my indoor plants condition,R74MB694S01SH
04-07-2025,TRUE,B08T68ZMGL,5,Highly recommended,"My money plants are thriving with this product, recovered completely",R2C5J3HBKNCWQ
28-11-2025,TRUE,B08T68ZMGL,5,Highly recommended,Wonderful product! My terrace garden recovered completely,RHKJBGVLU5JGT
24-06-2025,FALSE,B08T68ZMGL,5,Effective product,My plants flower abundantly. Thanks!,R8PNJDIHJMBN3
