Date,Verified,ProductID,Rating,Title,ReviewText,ReviewID,SentimentLabel,SentimentScore
02-06-2025,TRUE,B08NK5Y8QM,4,Great buy,Works exactly as described on my fruit trees - 100% guarantee,RVM8W5G990SWO,POSITIVE,0.9719
12-02-2023,TRUE,B08NK5Y8QM,5,Happy with purchase,The terrace garden in my garden are now blooming continuously thanks to this product,RZU3DCAP0TE0V,POSITIVE,0.9963
17-04-2023,TRUE,B08NK5Y8QM,1,Harmful product,This product damaged my marigold - now they're Where is my money?,RLCMMOPNUMWNB,NEGATIVE,0.0128
26-12-2022,TRUE,B08NK5Y8QM,2,Disappointed,"Did nothing for my herb garden, very disappointed",R7SVDI95WXYAV,NEGATIVE,0.0121
24-03-2024,TRUE,B08NK5Y8QM,3,Moderate effect,Moderate results with my bonsai - minor improvement,RYSDS0JGOOLTX,POSITIVE,0.9312
08-08-2024,TRUE,B08NK5Y8QM,4,Highly recommended,Excellent results with my bonsai - saw improvement in just 16 days,RWAE5YAH3V4GO,POSITIVE,0.9917
14-06-2025,TRUE,B08NK5Y8QM,2,No results,"Did nothing for my orchids, very disappointed",REY1DFYU3OJZC,NEGATIVE,0.0112
14-05-2023,TRUE,B08NK5Y8QM,4,Great buy,My hibiscus have never looked better - fruiting abundantly,RZS7TJLT8RSL9,POSITIVE,0.9960
04-01-2024,TRUE,B08NK5Y8QM,3,Average product,Average performance with my vegetables - some new leaves,RS8B61QIQHSI3,NEUTRAL,0.6911
05-05-2022,FALSE,B08NK5Y8QM,1,Don't buy,"The product is duplicate, waste of money.",RZUF3PFWB54ML,NEGATIVE,0.0138
23-07-2022,TRUE,B08NK5Y8QM,2,Not effective,Would not recommend for orchids - growth stunted,RS4NVJVFVETEQ,NEGATIVE,0.0158
24-06-2022,TRUE,B08NK5Y8QM,5,Great buy,succulents responded beautifully to this treatment,R33QTKLKB4CNR,POSITIVE,0.9902
12-03-2023,TRUE,B08NK5Y8QM,3,Average product,Some improvement in my herb garden but expected more,R5HUCK4A8FKRM,POSITIVE,0.9856
25-09-2023,TRUE,B08NK5Y8QM,1,Total waste,"The product is duplicate, waste of money.",RXC65N2QY3JDG,NEGATIVE,0.0138
19-06-2025,TRUE,B08NK5Y8QM,5,Amazing results!,This product saved my dying herb garden - now they're more vibrant colors,R12FFLE7IC3OL,POSITIVE,0.9953
10-09-2023,TRUE,B08NK5Y8QM,2,Total waste,False claims - my rose plants show no difference,RYRRA4HF4J8KO,NEGATIVE,0.2693
20-03-2025,TRUE,B08NK5Y8QM,5,Life saver for plants,Excellent results with my tulsi - saw improvement in just 13 days,RENAEY6YGODF3,POSITIVE,0.9895
30-03-2023,TRUE,B08NK5Y8QM,2,False claims,Complete waste of money for my lawn - Where is my money?,RB6I4IWCQTT85,NEGATIVE,0.0100
01-04-2025,TRUE,B08NK5Y8QM,4,Happy with purchase,My plants flower abundantly. Thanks!,RGXKMMVM52FA9,POSITIVE,0.9962
04-07-2022,TRUE,B08NK5Y8QM,4,Happy with purchase,My indoor plants have never looked better - producing more flowers,RMIGJSWGTNBH5,POSITIVE,0.9959
15-06-2024,TRUE,B08NK5Y8QM,4,Amazing results!,This product saved my dying money plants - now they're growing faster,RZILDXDRO1MCB,POSITIVE,0.9949
17-10-2022,TRUE,B08NK5Y8QM,2,No results,Expected better results with my indoor plants but not responding,RXBNN4P3KNB4P,NEUTRAL,0.5987
25-09-2023,TRUE,B08NK5Y8QM,3,Okay results,Moderate results with my succulents - inconsistent results,R67YH842U3RUV,NEUTRAL,0.6539
19-11-2025,TRUE,B08NK5Y8QM,5,Great buy,The marigold in my garden are now blooming continuously thanks to this product,RRT5FEO8FAQGJ,POSITIVE,0.9964
22-02-2024,TRUE,B08NK5Y8QM,5,Happy with purchase,Visible difference in my marigold after 4 weeks,RIF57LV1HDXPI,NEUTRAL,0.6866
31-03-2023,TRUE,B08NK5Y8QM,4,Life saver for plants,Wonderful product! My money plants growing faster,RTVXEEDD28B3P,POSITIVE,0.9964
12-06-2022,TRUE,B08NK5Y8QM,4,Life saver for plants,Excellent results with my vegetables - saw improvement in just 11 days,R075XLFR848NM,POSITIVE,0.9929
29-05-2024,TRUE,B08NK5Y8QM,5,Effective product,Works exactly as described on my orchids - growing faster,R0CK6OICYJSI0,POSITIVE,0.9901
19-05-2022,TRUE,B08NK5Y8QM,3,Average product,My rose plants showed moderate growth but it took a month,RCQMRQB1JT6SG,NEUTRAL,0.6858
17-02-2023,TRUE,B08NK5Y8QM,1,Disappointed,"Did nothing for my money plants, very disappointed",R171XIZJ9R6CS,NEGATIVE,0.0133
02-03-2024,TRUE,B08NK5Y8QM,3,Okay results,Average performance with my terrace garden - slow progress,RC6ODS92FFZ6A,NEGATIVE,0.0390
21-12-2023,TRUE,B08NK5Y8QM,5,Great buy,succulents responded beautifully to this treatment,RGQWMFNS2OEIQ,POSITIVE,0.9902
14-08-2025,TRUE,B08NK5Y8QM,4,Great buy,The vegetables in my garden are now producing more flowers thanks to this product,RDDKLOYDRKJEN,POSITIVE,0.9947
12-12-2025,TRUE,B08NK5Y8QM,4,Life saver for plants,Wonderful product! My rose plants blooming continuously,RGZAWH4UGWG3O,POSITIVE,0.9966
07-09-2023,TRUE,B08NK5Y8QM,3,Moderate effect,Not bad but not great for my terrace garden,RUPXMSI474S0J,NEGATIVE,0.0377
18-04-2024,TRUE,B08NK5Y8QM,4,Highly recommended,"My orchids are thriving with this product, blooming continuously",RT2ZNGOCVSN6Y,POSITIVE,0.9966
23-12-2025,TRUE,B08NK5Y8QM,1,Total waste,Complete waste of money for my tulsi - showing signs of stress,R8YIA27Y9MM3N,NEGATIVE,0.0108
28-02-2022,TRUE,B08NK5Y8QM,1,Don't buy,"The product is duplicate, waste of money.",R2YR97KM1WJNA,NEGATIVE,0.0138
09-08-2024,TRUE,B08NK5Y8QM,5,Happy with purchase,My indoor plants have never looked better - producing more flowers,R7LBPQUZ4DKBG,POSITIVE,0.9959
24-11-2022,FALSE,B08NK5Y8QM,4,Amazing results!,"My vegetables are thriving with this product, blooming continuously",RTXP65ZGVH3EG,POSITIVE,0.9966
09-08-2022,TRUE,B08NK5Y8QM,5,Life saver for plants,Excellent results with my rose plants - saw improvement in just 11 days,RFVQRDEK7J2IR,POSITIVE,0.9942
08-11-2024,TRUE,B08NK5Y8QM,4,Amazing results!,"My vegetables are thriving with this product, pest-free now",RE11PSI5W5XBE,POSITIVE,0.9961
04-02-2022,TRUE,B08NK5Y8QM,2,Not effective,Overpriced and ineffective for orchids,RDOZLSQO0HYSR,NEGATIVE,0.0109
18-02-2024,TRUE,B08NK5Y8QM,1,Not effective,No visible change in my orchids condition,R5O1Y30B5OERX,NEUTRAL,0.6785
18-09-2025,TRUE,B08NK5Y8QM,3,Average product,Some improvement in my herb garden but expected more,RHDYGJJOVOS9H,POSITIVE,0.9856
14-12-2025,TRUE,B08NK5Y8QM,3,Moderate effect,Average performance with my indoor plants - little change,RHHKXPAKJWECR,NEUTRAL,0.6597
18-02-2023,TRUE,B08NK5Y8QM,4,Highly recommended,"My indoor plants are thriving with this product, 100% guarantee",RT9K93Q81W883,POSITIVE,0.9964
01-09-2024,TRUE,B08NK5Y8QM,5,Happy with purchase,My plants flower abundantly. Thanks!,RH7YBNW3KJQXW,POSITIVE,0.9962
16-08-2023,FALSE,B08NK5Y8QM,4,Highly recommended,Excellent results with my marigold - saw improvement in just 20 days,RV0K3ZAZJHXUG,POSITIVE,0.9906
22-11-2023,TRUE,B08NK5Y8QM,4,Highly recommended,Wonderful product! My terrace garden 100% guarantee,RSKR6UWTI3O65,POSITIVE,0.9921
19-03-2025,TRUE,B08NK5Y8QM,4,Happy with purchase,rose plants responded beautifully to this treatment,R0NO24BEIWPB4,POSITIVE,0.9921
20-07-2024,TRUE,B08NK5Y8QM,3,Average product,Not bad but not great for my indoor plants,RQLEJGJN78RV2,NEGATIVE,0.0218
03-11-2022,TRUE,B08NK5Y8QM,2,Damaged my plants,This product damaged my hibiscus - now they're still struggling,R5UFOPHWG24EK,NEGATIVE,0.0097
30-03-2025,TRUE,B08NK5Y8QM,2,No results,No improvement in my herb garden even after 6 weeks,R2FPJ2WZGA64N,NEGATIVE,0.0408
30-10-2025,TRUE,B08NK5Y8QM,2,Disappointed,My terrace garden actually got worse after using this,RYV4U4ZE4ZURZ,NEGATIVE,0.0100
19-07-2023,TRUE,B08NK5Y8QM,2,Disappointed,My lawn actually got worse after using this,R6VR1NMXW82LG,NEGATIVE,0.0111
26-04-2022,TRUE,B08NK5Y8QM,1,No results,No improvement in my fruit trees even after 6 weeks,R5Z8WKKRT8VZI,NEGATIVE,0.0896
12-10-2024,TRUE,B08NK5Y8QM,2,Not effective,Would not recommend for rose plants - not recovering,R1CNDIPEA6J88,NEGATIVE,0.0178
06-03-2024,TRUE,B08NK5Y8QM,3,Moderate effect,Works somewhat for vegetables but needs improvement,R87NXU3Q69OLV,POSITIVE,0.9130
29-08-2022,FALSE,B08NK5Y8QM,4,Great buy,Visible difference in my bonsai after 3 weeks,RQRWPPE8BAGNB,NEUTRAL,0.6850
27-04-2024,TRUE,B08NK5Y8QM,5,Amazing results!,"My bonsai are thriving with this product, recovered completely",R1VQ0JLPA78K8,POSITIVE,0.9961
23-12-2023,TRUE,B08NK5Y8QM,2,No results,No visible change in my indoor plants condition,R6PHXJN21UYOR,NEUTRAL,0.6857
04-05-2022,TRUE,B08NK5Y8QM,1,Not effective,"Did nothing for my hibiscus, very disappointed",RMOMHH0J0J9Z0,NEGATIVE,0.0120
29-01-2023,TRUE,B08NK5Y8QM,3,Moderate effect,My succulents showed some improvement but it took 4 weeks,RM9CS2YG8PAT2,NEUTRAL,0.6399
25-04-2022,TRUE,B08NK5Y8QM,3,Okay results,Some improvement in my succulents but expected more,RMP2UNBZZWX8W,POSITIVE,0.9620
28-02-2025,TRUE,B08NK5Y8QM,2,Disappointed,No improvement in my indoor plants even after 3 weeks,RN6U075TTXAKK,NEGATIVE,0.0434
10-12-2023,TRUE,B08NK5Y8QM,3,Moderate effect,Not bad but not great for my succulents,R1FUCRYER19ZH,NEGATIVE,0.0693
28-08-2023,TRUE,B08NK5Y8QM,5,Amazing results!,Wonderful product! My flowering plants 100% guarantee,RSP25PMQB30BC,POSITIVE,0.9941
26-12-2023,TRUE,B08NK5Y8QM,4,Amazing results!,Wonderful product! My hibiscus growing faster,RJLSV0ESQKZ8I,POSITIVE,0.9967
09-12-2022,TRUE,B08NK5Y8QM,1,Disappointed,Expected better results with my vegetables but showing signs of stress,RFFH298ML73AY,NEUTRAL,0.5951
24-11-2025,TRUE,B08NK5Y8QM,5,Life saver for plants,This product saved my dying money plants - now they're blooming continuously,R7BYYAPHK8DTE,POSITIVE,0.9956
21-12-2025,TRUE,B08NK5Y8QM,4,Effective product,Works exactly as described on my orchids - growing faster,R7ST2USO5A95F,POSITIVE,0.9901
07-01-2024,TRUE,B08NK5Y8QM,5,Effective product,My orchids have never looked better - growing faster,RPTLW38N5MKNN,POSITIVE,0.9958
28-11-2024,TRUE,B08NK5Y8QM,3,Okay results,My terrace garden showed some improvement but it took 4 weeks,RKO7DGOO5ZHAX,POSITIVE,0.8903
16-06-2024,TRUE,B08NK5Y8QM,4,Happy with purchase,terrace garden responded beautifully to this treatment,RPG21P0C3SXQI,POSITIVE,0.9892
17-01-2023,TRUE,B08NK5Y8QM,2,Disappointed,My lawn actually got worse after using this,RNF1M7LDP7RT2,NEGATIVE,0.0111
16-12-2024,TRUE,B08NK5Y8QM,4,Highly recommended,This product saved my dying terrace garden - now they're growing vigorously,RYBDE4CG6OSXL,POSITIVE,0.9959
17-10-2022,TRUE,B08NK5Y8QM,2,Total waste,False claims - my hibiscus show no difference,RIF4D6MONZJH5,NEUTRAL,0.6387
26-02-2024,TRUE,B08NK5Y8QM,5,Amazing results!,Excellent results with my orchids - saw improvement in just 20 days,RYIHOEUH21RA9,POSITIVE,0.9944
22-08-2022,TRUE,B08NK5Y8QM,1,Not effective,No visible change in my money plants condition,R9JZJRRF7FQN8,NEUTRAL,0.6604
29-08-2022,TRUE,B08NK5Y8QM,3,Okay results,Works somewhat for rose plants but needs improvement,RR8TLCPM55772,POSITIVE,0.8932
19-11-2024,TRUE,B08NK5Y8QM,5,Effective product,Works exactly as described on my orchids - greener than ever,RZO3YSXZV4V8P,POSITIVE,0.9867
28-04-2024,TRUE,B08NK5Y8QM,3,Moderate effect,My money plants showed moderate growth but it took a month,RD2SREQPVGHKV,NEUTRAL,0.6898
29-05-2024,TRUE,B08NK5Y8QM,3,Moderate effect,Works somewhat for hibiscus but needs improvement,RTHBAJ4USWR1M,POSITIVE,0.9310
26-05-2024,FALSE,B08NK5Y8QM,3,Average product,Moderate results with my rose plants - temporary effect,R7O4N5X9N9DW5,NEUTRAL,0.6639
09-06-2022,TRUE,B08NK5Y8QM,5,Great buy,Visible difference in my herb garden after 4 weeks,R48O0PTZF42DQ,NEUTRAL,0.6714
18-01-2022,TRUE,B08NK5Y8QM,5,Great buy,terrace garden responded beautifully to this treatment,RL5C7QXMF7W54,POSITIVE,0.9892
24-05-2023,TRUE,B08NK5Y8QM,2,Disappointed,Overpriced and ineffective for flowering plants,RJLLSOUNAIIQA,NEGATIVE,0.0116
25-01-2022,TRUE,B08NK5Y8QM,4,Good product,Significant improvement in bonsai health and growth,RZX4UKDORYR02,POSITIVE,0.9943
30-04-2024,TRUE,B08NK5Y8QM,4,Highly recommended,Excellent results with my marigold - saw improvement in just 19 days,RFENJ532XZ5BL,POSITIVE,0.9913
08-06-2024,TRUE,B08NK5Y8QM,1,No results,My indoor plants actually got worse after using this,R4M1NN6040HCI,NEGATIVE,0.0101
30-08-2022,TRUE,B08NK5Y8QM,3,Okay results,My indoor plants are doing okay but not exceptional,RR1T92PK2GCHK,NEGATIVE,0.1518
06-01-2022,TRUE,B08NK5Y8QM,5,Amazing results!,"My money plants are thriving with this product, 100% guarantee",R1V8GD5XUJWQF,POSITIVE,0.9959
18-04-2022,TRUE,B08NK5Y8QM,5,Amazing results!,This product saved my dying marigold - now they're more vibrant colors,R6SZY2GAUBJ07,POSITIVE,0.9945
07-10-2024,TRUE,B08NK5Y8QM,2,Harmful product,This product damaged my herb garden - now they're growth stunted,RZRQJS5X0JMO0,NEGATIVE,0.0110
03-05-2022,TRUE,B08NK5Y8QM,5,Happy with purchase,tulsi responded beautifully to this treatment,RZ5A18UEWGQKI,POSITIVE,0.9787
19-06-2023,TRUE,B08NK5Y8QM,2,Damaged my plants,This product damaged my hibiscus - now they're getting infected,RUXETBG8X4R33,NEGATIVE,0.0104
06-08-2024,TRUE,B08NK5Y8QM,2,Total waste,"Complete waste of money for my flowering plants - Cheating, no use",R945OTP1UB38C,NEGATIVE,0.0122
31-01-2025,TRUE,B08NK5Y8QM,2,Disappointed,"Did nothing for my indoor plants, very disappointed",R8GS50TZ4TDMN,NEGATIVE,0.0121
27-06-2024,FALSE,B08NK5Y8QM,2,Total waste,Complete waste of money for my marigold - showing no growth,RT3UT4X1XFQHD,NEGATIVE,0.0109
12-03-2022,TRUE,B08NK5Y8QM,2,Disappointed,"Did nothing for my fruit trees, very disappointed",RMMNHVH3DFNS8,NEGATIVE,0.0132
06-12-2023,TRUE,B08NK5Y8QM,3,Moderate effect,Some improvement in my lawn but expected more,RWID6B7WS2ZJR,POSITIVE,0.9718
25-04-2022,TRUE,B08NK5Y8QM,3,Moderate effect,Moderate results with my vegetables - minor improvement,RRYKZDXZ68BQC,POSITIVE,0.9294
05-10-2024,TRUE,B08NK5Y8QM,2,Damaged my plants,This product damaged my orchids - now they're Waiting for results,RJ612L0HBMTC6,NEGATIVE,0.0109
18-10-2022,TRUE,B08NK5Y8QM,3,Moderate effect,Not bad but not great for my tulsi,RRUUYDXE3A45Y,NEGATIVE,0.1331
26-12-2022,TRUE,B08NK5Y8QM,3,Moderate effect,Not bad but not great for my bonsai,RDQA60PKURK6B,NEGATIVE,0.0467
09-06-2022,TRUE,B08NK5Y8QM,3,Average product,Takes too long to show results on orchids,R8Z6V3PNVG982,NEUTRAL,0.6279
06-10-2024,TRUE,B08NK5Y8QM,4,Amazing results!,Excellent results with my herb garden - saw improvement in just 7 days,RVCDTSKR8GS10,POSITIVE,0.9951
10-07-2022,FALSE,B08NK5Y8QM,4,Highly recommended,This product saved my dying hibiscus - now they're looking healthier,RCZWPFNLF1BZE,POSITIVE,0.9943
16-03-2025,TRUE,B08NK5Y8QM,2,No results,Expected better results with my succulents but flowers stopped coming,RJH103TMH37MZ,NEUTRAL,0.6130
07-08-2025,TRUE,B08NK5Y8QM,1,Not effective,My indoor plants actually got worse after using this,RJ6VDG9G892RO,NEGATIVE,0.0101
07-05-2024,TRUE,B08NK5Y8QM,5,Happy with purchase,Works exactly as described on my money plants - fruiting abundantly,RYOXK8AEU1KIK,POSITIVE,0.9930
16-09-2022,TRUE,B08NK5Y8QM,3,Average product,Moderate results with my vegetables - a few flowers,R12O7T5LBQT3K,NEUTRAL,0.6854
06-12-2024,TRUE,B08NK5Y8QM,2,Not effective,No visible change in my lawn condition,RS45KKY33SSVV,NEUTRAL,0.6700
19-12-2022,TRUE,B08NK5Y8QM,3,Moderate effect,My indoor plants showed moderate growth but it took several applications,R95LO1WB8QXW0,NEUTRAL,0.6934
12-04-2023,TRUE,B08NK5Y8QM,3,Moderate effect,Average performance with my indoor plants - temporary effect,R4ZFT9FN67TQR,NEUTRAL,0.6879
06-04-2024,TRUE,B08NK5Y8QM,3,Okay results,Some improvement in my tulsi but expected more,R4UV16TU8GXP9,POSITIVE,0.9026
28-09-2024,TRUE,B08NK5Y8QM,3,Average product,My lawn showed moderate growth but it took several applications,RL6VLC5WQOAD5,NEUTRAL,0.6933
18-04-2024,TRUE,B08NK5Y8QM,1,Total waste,False claims - my tulsi show no difference,RIVYOH46S8LXP,NEGATIVE,0.2660
11-09-2023,TRUE,B08NK5Y8QM,2,Disappointed,My flowering plants actually got worse after using this,ROTE3INUDNLA3,NEGATIVE,0.0109
08-05-2023,TRUE,B08NK5Y8QM,5,Amazing results!,This product saved my dying succulents - now they're greener than ever,RWSSLNOPNZ9FD,POSITIVE,0.9956
07-09-2023,TRUE,B08NK5Y8QM,4,Effective product,Visible difference in my terrace garden after 4 weeks,RUUV6349TR6OC,NEUTRAL,0.6939
30-08-2022,TRUE,B08NK5Y8QM,5,Effective product,fruit trees responded beautifully to this treatment,RGVLX2WIVDA1U,POSITIVE,0.9907
15-06-2022,TRUE,B08NK5Y8QM,4,Good product,Significant improvement in terrace garden health and leaf color,RHM6M09R6RHR3,POSITIVE,0.9938
13-02-2023,TRUE,B08NK5Y8QM,2,No results,My flowering plants actually got worse after using this,RQYWRJ00Q8VB3,NEGATIVE,0.0109
01-12-2024,TRUE,B08NK5Y8QM,2,False claims,Complete waste of money for my vegetables - showing signs of stress,RLCVZCWC6YXE8,NEGATIVE,0.0115
18-03-2022,TRUE,B08NK5Y8QM,1,Disappointed,No improvement in my fruit trees even after 4 weeks,RDNRML13U14F4,NEGATIVE,0.0930
01-12-2024,TRUE,B08NK5Y8QM,4,Effective product,My plants flower abundantly. Thanks!,R9L4T3P443779,POSITIVE,0.9962
02-03-2023,TRUE,B08NK5Y8QM,1,No results,My terrace garden actually got worse after using this,ROH8033KHYS2Q,NEGATIVE,0.0100
24-12-2022,TRUE,B08NK5Y8QM,3,Okay results,Takes too long to show results on succulents,RVUCOF4UW04NB,NEGATIVE,0.1930
31-03-2024,TRUE,B08NK5Y8QM,3,Okay results,Average performance with my orchids - some new leaves,REGUOHFV64QZU,NEUTRAL,0.6920
02-11-2025,TRUE,B08NK5Y8QM,5,Happy with purchase,The money plants in my garden are now looking healthier thanks to this product,RVQWHHVF2N0VI,POSITIVE,0.9943
13-09-2024,TRUE,B08NK5Y8QM,1,Not effective,Overpriced and ineffective for succulents,RCODUKZ1N5UUV,NEGATIVE,0.0127
05-04-2024,TRUE,B08NK5Y8QM,5,Effective product,Visible difference in my terrace garden after 3 weeks,RT2FK3HBZQ0E1,NEUTRAL,0.6945
23-07-2024,TRUE,B08NK5Y8QM,1,Damaged my plants,This product damaged my money plants - now they're dropping leaves,RYD18GKMHNP4R,NEGATIVE,0.0113
03-12-2022,TRUE,B08NK5Y8QM,5,Effective product,My plants flower abundantly. Thanks!,RHTQE974U7T6C,POSITIVE,0.9962
21-04-2025,TRUE,B08NK5Y8QM,1,False claims,"The product is duplicate, waste of money.",RY4HJ1XUHIX6K,NEGATIVE,0.0138
01-06-2025,TRUE,B08NK5Y8QM,1,Disappointed,My hibiscus actually got worse after using this,RWR9YYG4EPQAP,NEGATIVE,0.0137
09-12-2023,TRUE,B08NK5Y8QM,3,Moderate effect,Takes too long to show results on herb garden,RX4PZ6JMPRKKX,NEUTRAL,0.6264
25-10-2022,TRUE,B08NK5Y8QM,2,No results,My marigold actually got worse after using this,R129SZO52S7JC,NEGATIVE,0.0108
26-11-2025,TRUE,B08NK5Y8QM,1,Don't buy,"The product is duplicate, waste of money.",RANXDYZBJ09MS,NEGATIVE,0.0138
07-02-2023,TRUE,B08NK5Y8QM,3,Moderate effect,Takes too long to show results on tulsi,RRYA6O66IDFK4,NEGATIVE,0.2019
